source,song_id,n_bars,beats_per_bar,bpm,key,mode,transpose_offset,n_melody_notes,chord_consonance,melody_chord_coverage,irregular_bars,unparsed_chords,included,reason,split
hooktheory,dPoDJGPlgnM,8,4,72.0,Eb:maj,maj,9.0,36,0.5913,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJGqOgnM,12,4,153.9,E:maj,maj,8.0,27,0.6724,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJJGXgnM,4,4,100.9,E:min,min,8.0,22,0.5682,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJJMOgnM,8,4,188.2,F#:min,min,6.0,20,0.4889,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJJnOgnM,8,4,90.4,Bb:maj,maj,2.0,25,0.8788,1.0,0.0,0,True,,TEST
hooktheory,dPoDJJpqgnM,9,4,165.3,A:maj,maj,3.0,14,0.8846,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJJyRgnM,8,4,75.7,Bb:maj,maj,2.0,52,0.6757,0.7115,0.0,0,True,,TRAIN
hooktheory,dPoDJMMAgnM,16,4,128.0,E:min,min,8.0,77,0.75,0.8718,0.0,0,True,,TRAIN
hooktheory,dPoDJMNdgnM,8,4,100.3,G:mixolydian,mixolydian,5.0,52,0.566,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJMnAgnM,8,4,179.3,D:min,min,10.0,30,0.54,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJNAlgnM,16,4,126.9,G:min,min,5.0,84,0.5402,0.7632,0.0,0,True,,TRAIN
hooktheory,dPoDJNEAgnM,16,4,152.5,A:maj,maj,3.0,128,0.5938,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJNvdgnM,12,4,150.0,A:min,min,3.0,32,0.8286,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJO-XgnM,7,4,60.6,D:maj,maj,10.0,41,0.679,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJOABgnM,16,4,102.2,E:maj,maj,8.0,60,0.7979,0.8813,0.0,0,True,,VALID
hooktheory,dPoDJOkqgnM,11,3,132.0,G:dorian,dorian,5.0,33,0.8167,0.9677,0.0,0,True,,TRAIN
hooktheory,dPoDJPNRgnM,8,4,,C:maj,maj,0.0,63,0.6857,1.0,0.0,0,True,,VALID
hooktheory,dPoDJPQqgnM,13,4,,D:dorian,dorian,10.0,138,0.6538,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJPddgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDJPjZgnM,10,4,143.1,E:min,min,8.0,47,0.6667,0.7385,0.0,0,True,,TRAIN
hooktheory,dPoDJPnZgnM,8,4,93.7,C:maj,maj,0.0,30,0.6731,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJQPdgnM,4,4,125.3,E:min,min,8.0,18,0.7,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJQaBgnM,24,4,,F#:min,min,6.0,192,0.8958,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJQldgnM,16,4,130.2,E:min,min,8.0,64,0.6541,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJQylgnM,20,4,147.6,D:min,min,10.0,50,0.8485,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJVkOgnM,9,4,159.8,Bb:maj,maj,2.0,47,0.6429,0.9333,0.0,0,True,,TRAIN
hooktheory,dPoDJVylgnM,8,4,126.0,E:min,min,8.0,46,0.6833,1.0,0.0,0,True,,VALID
hooktheory,dPoDJWDlgnM,8,6,,G:maj,maj,5.0,26,0.5373,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJWVAgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDJWaOgnM,4,4,67.5,D:min,min,10.0,19,0.6562,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJWyZgnM,14,6,,B:min,min,1.0,38,0.7976,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJWzRgnM,24,4,,F:maj,maj,7.0,129,0.9563,0.9524,0.0,0,True,,TRAIN
hooktheory,dPoDJXYRgnM,10,6,96.2,Bb:dorian,dorian,2.0,36,0.9123,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJYElgnM,4,4,90.1,C:min,min,0.0,17,0.9516,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJYQdgnM,24,4,136.1,E:min,min,8.0,320,0.9048,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJY_OgnM,9,6,,Ab:maj,maj,4.0,34,0.8947,0.9744,0.0,0,True,,TRAIN
hooktheory,dPoDJYklgnM,22,3,100.0,Db:maj,maj,11.0,40,0.7188,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJYpAgnM,16,4,100.6,F:maj,maj,7.0,60,0.7424,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJZGlgnM,8,4,87.9,A:min,min,3.0,49,0.5686,1.0,0.0,0,True,,VALID
hooktheory,dPoDJZMqgnM,8,4,186.0,C:min,min,0.0,26,0.6094,1.0,0.0,0,True,,VALID
hooktheory,dPoDJZOBgnM,8,4,160.0,F#:min,min,6.0,26,0.62,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJZPXgnM,8,3,120.0,C:min,min,0.0,39,0.6458,1.0,0.0,0,True,,VALID
hooktheory,dPoDJaDBgnM,16,4,180.5,Ab:min,min,4.0,192,0.8203,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJaJAgnM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,dPoDJaNBgnM,8,4,67.4,C:maj,maj,0.0,44,0.7009,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJarXgnM,9,6,198.7,D:min,min,10.0,13,0.9412,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJbMRgnM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,dPoDJdEZgnM,7,4,134.6,E:maj,maj,8.0,24,0.6286,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJdydgnM,8,4,120.8,Ab:maj,maj,4.0,37,0.6531,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJeAXgnM,10,4,100.0,Eb:maj,maj,9.0,54,0.8438,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJeJRgnM,8,4,130.1,C:maj,maj,0.0,38,0.8,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJeNAgnM,8,4,118.0,D:maj,maj,10.0,37,0.5957,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJePAgnM,20,4,126.6,C:maj,maj,0.0,72,0.6303,1.0,0.0,0,True,,TEST
hooktheory,dPoDJekZgnM,8,4,98.2,C:maj,maj,0.0,36,0.8163,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJeqlgnM,9,4,119.7,E:min,min,8.0,46,0.5645,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJevRgnM,8,4,107.0,Db:min,min,11.0,48,0.5929,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJjWRgnM,8,6,137.7,G:min,min,5.0,19,0.6915,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJk-ZgnM,8,4,124.0,A:min,min,3.0,47,0.596,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJkDdgnM,8,4,119.2,C:maj,maj,0.0,60,0.625,0.2712,0.0,0,True,,TRAIN
hooktheory,dPoDJkJXgnM,16,4,119.8,Eb:min,min,9.0,77,0.7172,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJkLBgnM,8,4,92.0,G:phrygian,phrygian,5.0,52,0.6455,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJkNBgnM,8,4,118.1,D:min,min,10.0,24,0.8333,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJkZlgnM,8,4,100.1,Bb:maj,maj,2.0,43,0.7172,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJk_qgnM,6,4,,F:maj,maj,7.0,50,0.7872,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJlEAgnM,24,4,180.1,A:min,min,3.0,88,0.7969,0.9631,0.0,0,True,,TRAIN
hooktheory,dPoDJlwlgnM,9,4,132.1,A:mixolydian,mixolydian,3.0,45,0.902,0.85,0.0,0,True,,TRAIN
hooktheory,dPoDJpMZgnM,8,4,160.0,A:lydian,lydian,3.0,27,0.8889,1.0,0.0,0,True,,VALID
hooktheory,dPoDJpQqgnM,8,4,113.1,Db:maj,maj,11.0,33,0.7434,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJpzqgnM,8,6,105.2,Eb:dorian,dorian,9.0,96,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJqdXgnM,17,4,,Db:min,min,11.0,52,0.8516,0.9697,0.0,0,True,,TRAIN
hooktheory,dPoDJvElgnM,11,4,61.6,Db:maj,maj,11.0,72,0.6601,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJwKdgnM,16,3,163.4,Db:maj,maj,11.0,49,0.75,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDJyGqgnM,8,4,103.0,D:maj,maj,10.0,27,0.9259,0.9643,0.0,0,True,,TEST
hooktheory,dPoDJykOgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDMABlmnM,16,4,129.9,D:min,min,10.0,63,0.6937,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDMAElmnM,8,4,124.0,F:min,min,7.0,39,0.661,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDMDAlmnM,8,3,121.0,E:maj,maj,8.0,19,0.6458,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDMDrqmnM,16,6,140.1,C:maj,maj,0.0,49,0.7826,0.9892,0.0,0,True,,TRAIN
hooktheory,dPoDMGKlmnM,8,4,139.9,G:maj,maj,5.0,2,0.5,1.0,0.0,0,True,,VALID
hooktheory,dPoDMJYAmnM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,dPoDMM-AmnM,0,,,,,,0,,,0.0,0,False,key_change,TRAIN
hooktheory,dPoDMPXXmnM,8,4,94.4,G:maj,maj,5.0,30,0.8587,1.0,0.0,0,True,,TEST
hooktheory,dPoDMPwBmnM,16,4,161.3,F:min,min,7.0,64,0.4583,0.75,0.0,4,True,,TRAIN
hooktheory,dPoDMReRmnM,20,4,143.9,D:min,min,10.0,50,0.7361,1.0,0.0,0,True,,TEST
hooktheory,dPoDMVQAmnM,16,4,251.5,F#:min,min,6.0,29,0.6667,1.0,0.0,0,True,,TEST
hooktheory,dPoDMXlZmnM,8,4,130.0,Db:min,min,11.0,33,0.5283,1.0,0.0,0,True,,TEST
hooktheory,dPoDMZNRmnM,8,6,115.1,A:min,min,3.0,34,0.5,1.0,0.0,0,True,,VALID
hooktheory,dPoDMnWOmnM,8,4,122.1,B:maj,maj,1.0,20,0.7917,1.0,0.0,0,True,,TEST
hooktheory,dPoDMnyAmnM,17,4,121.3,F:maj,maj,7.0,75,0.5918,0.9703,0.0,0,True,,TRAIN
hooktheory,dPoDMqPAmnM,8,4,150.0,F:min,min,7.0,44,0.5873,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDN-bOgnM,10,4,140.1,C:min,min,0.0,67,0.6119,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDN-kAgnM,17,4,,Bb:maj,maj,2.0,92,0.5639,0.9419,0.0,0,True,,TRAIN
hooktheory,dPoDNAXqgnM,12,4,86.0,C:maj,maj,0.0,30,0.7614,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNAnBgnM,16,4,127.7,B:min,min,1.0,96,1.0,0.5,0.0,0,True,,TRAIN
hooktheory,dPoDNGwRgnM,17,4,,A:min,min,3.0,85,0.7269,0.973,0.0,0,True,,TRAIN
hooktheory,dPoDNKrRgnM,8,4,,F#:maj,maj,6.0,34,0.6125,0.8,0.0,0,True,,TRAIN
hooktheory,dPoDNLVOgnM,17,4,336.1,Db:min,min,11.0,62,0.5735,0.9577,0.0,0,True,,TRAIN
hooktheory,dPoDNNKlgnM,8,4,115.6,A:min,min,3.0,20,0.7818,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNNylgnM,24,4,127.9,E:min,min,8.0,126,0.9688,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNPBdgnM,8,4,102.9,Eb:maj,maj,9.0,58,0.5,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNPXXgnM,12,4,,F#:maj,maj,6.0,49,0.6774,1.0,0.0,0,True,,VALID
hooktheory,dPoDNPjAgnM,8,4,120.0,E:maj,maj,8.0,51,0.7661,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNRlqgnM,14,4,157.9,Db:maj,maj,11.0,57,0.5543,0.9583,0.0,0,True,,TRAIN
hooktheory,dPoDNRnXgnM,8,4,118.1,Ab:maj,maj,4.0,52,0.6034,0.9062,0.0,0,True,,TRAIN
hooktheory,dPoDNVXAgnM,24,3,111.4,E:min,min,8.0,190,0.8671,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNWXBgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDNXLZgnM,8,4,,C:maj,maj,0.0,39,0.6981,0.8548,0.0,0,True,,TRAIN
hooktheory,dPoDNYaBgnM,8,4,,A:maj,maj,3.0,64,0.6094,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNYeqgnM,16,4,109.7,B:min,min,1.0,36,0.7083,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNbEXgnM,8,4,127.0,C:min,min,0.0,44,0.6719,1.0,0.0,0,True,,VALID
hooktheory,dPoDNbalgnM,24,3,128.6,G:min,min,5.0,86,0.9698,0.9431,0.0,0,True,,TRAIN
hooktheory,dPoDNbrRgnM,8,4,170.0,B:min,min,1.0,37,0.4833,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNjLAgnM,12,4,125.9,C:maj,maj,0.0,38,0.5484,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNlPqgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDNlVRgnM,8,4,137.9,E:dorian,dorian,8.0,48,0.875,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNnyXgnM,4,4,105.0,G:maj,maj,5.0,64,0.5625,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNpQBgnM,16,4,124.0,C:maj,maj,0.0,112,0.6786,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNqWBgnM,19,3,,E:min,min,8.0,26,0.6316,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNq_ZgnM,8,4,90.9,Eb:maj,maj,9.0,39,0.8571,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNrJqgnM,16,4,,A:min,min,3.0,54,0.7034,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNrblgnM,8,4,,D:min,min,10.0,10,0.75,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNvbdgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDNy_dgnM,8,4,,E:min,min,8.0,4,0.75,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNzGXgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDNzOdgnM,16,4,153.9,A:dorian,dorian,3.0,41,0.6719,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNzWdgnM,16,4,140.9,E:maj,maj,8.0,21,0.7714,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDNzpqgnM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,dPoDNzwZgnM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,dPoDP-GBonM,12,4,117.0,C:maj,maj,0.0,63,0.8354,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDP-wdonM,16,6,,B:min,min,1.0,66,0.75,0.8916,0.0,0,True,,TRAIN
hooktheory,dPoDPADdonM,4,4,127.8,F:min,min,7.0,20,0.8254,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPAPqonM,8,4,174.1,G:maj,maj,5.0,25,0.9574,0.746,0.0,0,True,,VALID
hooktheory,dPoDPAbdonM,8,4,128.0,F#:maj,maj,6.0,40,0.5789,0.9661,0.0,0,True,,TRAIN
hooktheory,dPoDPAkRonM,17,4,196.1,E:maj,maj,8.0,44,0.8404,0.94,0.0,0,True,,VALID
hooktheory,dPoDPBjdonM,8,4,179.4,F#:maj,maj,6.0,38,0.4545,0.9649,0.0,0,True,,TRAIN
hooktheory,dPoDPBjqonM,16,4,163.0,E:min,min,8.0,54,0.619,0.5707,0.0,0,True,,TEST
hooktheory,dPoDPByBonM,16,6,219.3,G:min,min,5.0,66,0.6173,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPJAOonM,8,4,116.9,D:maj,maj,10.0,29,0.5962,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPJVOonM,16,4,135.4,F:min,min,7.0,34,0.8868,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPJeOonM,9,4,,C:min,min,0.0,32,0.8333,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPKplonM,16,4,155.0,G:min,min,5.0,100,0.6849,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPLEqonM,8,4,131.3,Db:maj,maj,11.0,29,0.9216,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPLVdonM,8,3,,F#:maj,maj,6.0,8,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPMLOonM,16,4,126.0,B:min,min,1.0,108,0.7949,0.9435,0.0,0,True,,TRAIN
hooktheory,dPoDPOnZonM,8,4,77.7,G:maj,maj,5.0,40,0.8438,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPRROonM,16,4,122.0,F:dorian,dorian,7.0,106,0.68,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPVXRonM,20,4,,D:min,min,10.0,98,0.5902,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPVrRonM,8,4,93.0,D:min,min,10.0,54,0.6931,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPXAXonM,8,4,172.2,F:dorian,dorian,7.0,16,0.3125,1.0,0.0,0,True,,TEST
hooktheory,dPoDPZQBonM,4,4,69.9,G:maj,maj,5.0,34,0.8421,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPZzBonM,8,4,134.5,C:maj,maj,0.0,37,0.6289,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDP_NBonM,8,4,,D:min,min,10.0,48,0.7054,1.0,0.0,0,True,,TEST
hooktheory,dPoDP_aBonM,8,4,64.0,G:min,min,5.0,84,0.696,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPaPOonM,17,4,109.0,Db:min,min,11.0,39,0.8683,0.9535,0.0,0,True,,TRAIN
hooktheory,dPoDPd_qonM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDPeVdonM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDPeWRonM,12,4,159.5,F#:maj,maj,6.0,54,0.809,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPjLRonM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDPj_AonM,4,4,84.8,Ab:maj,maj,4.0,20,0.5385,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPjlOonM,4,4,93.7,G:min,min,5.0,26,0.8125,1.0,0.0,0,True,,TEST
hooktheory,dPoDPjvdonM,8,4,97.5,G:maj,maj,5.0,39,0.7656,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPkXqonM,8,4,128.0,D:maj,maj,10.0,26,0.4444,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPlAZonM,9,4,,Ab:min,min,4.0,26,0.8879,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPlaXonM,8,4,98.0,F:maj,maj,7.0,56,0.6429,1.0,0.0,0,True,,TEST
hooktheory,dPoDPlkBonM,9,4,,G:min,min,5.0,39,0.4706,0.9444,0.0,0,True,,TRAIN
hooktheory,dPoDPlyqonM,4,4,126.3,Db:mixolydian,mixolydian,11.0,8,0.3125,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPnzZonM,8,4,129.6,Bb:dorian,dorian,2.0,39,0.7692,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPqNRonM,16,4,128.1,C:maj,maj,0.0,53,0.6638,0.9667,0.0,0,True,,TRAIN
hooktheory,dPoDPqnZonM,8,4,70.0,Ab:maj,maj,4.0,63,0.708,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPvEBonM,10,4,100.3,E:maj,maj,8.0,33,0.4931,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPvOBonM,16,4,155.9,A:maj,maj,3.0,82,0.6355,0.9817,0.0,0,True,,TRAIN
hooktheory,dPoDPvzlonM,0,,,,,,0,,,0.0,0,False,no_harmony,TRAIN
hooktheory,dPoDPwXZonM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDPynqonM,16,4,147.9,Ab:min,min,4.0,82,0.4542,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDPzWXonM,16,4,102.0,Ab:min,min,4.0,87,0.5155,0.8739,0.0,0,True,,TRAIN
hooktheory,dPoDQ-ABmnM,16,4,,D:mixolydian,mixolydian,10.0,152,0.761,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQ-aXmnM,8,4,120.5,C:maj,maj,0.0,71,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQDGBmnM,21,4,144.1,E:min,min,8.0,59,0.9696,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQDMlmnM,16,4,120.0,A:maj,maj,3.0,168,0.8673,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQE_OmnM,10,4,172.3,Bb:maj,maj,2.0,41,0.806,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQEeOmnM,24,4,87.6,E:maj,maj,8.0,91,0.737,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQG-lmnM,8,4,80.0,F:min,min,7.0,76,0.5984,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQGJOmnM,9,4,100.6,Ab:maj,maj,4.0,43,0.5741,0.9474,0.0,0,True,,TEST
hooktheory,dPoDQJdZmnM,16,4,132.0,G:min,min,5.0,124,0.8594,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQKPdmnM,24,4,145.0,Ab:min,min,4.0,67,0.4643,0.6481,0.0,0,True,,VALID
hooktheory,dPoDQKyOmnM,8,4,94.0,D:min,min,10.0,38,0.4821,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQM-dmnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDQMvBmnM,0,,,,,,0,,,0.0,0,False,no_melody,TEST
hooktheory,dPoDQNAXmnM,4,6,,C:maj,maj,0.0,26,0.75,0.5,0.0,0,True,,TRAIN
hooktheory,dPoDQNDAmnM,4,4,135.8,F#:maj,maj,6.0,12,0.6296,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQNXOmnM,8,4,112.0,C:maj,maj,0.0,28,0.5125,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQNpBmnM,8,4,,E:min,min,8.0,23,0.6562,1.0,0.0,0,True,,TEST
hooktheory,dPoDQOQBmnM,16,4,148.3,F:maj,maj,7.0,50,0.7656,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQPJdmnM,16,4,125.8,Bb:maj,maj,2.0,55,0.338,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQPRdmnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDQPlOmnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDQRWZmnM,16,4,,Eb:maj,maj,9.0,4,0.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQW_ZmnM,12,4,65.0,Db:maj,maj,11.0,67,0.7126,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQXGRmnM,11,4,116.4,G:maj,maj,5.0,68,0.8415,0.9318,0.0,0,True,,TRAIN
hooktheory,dPoDQZ_dmnM,9,4,100.0,G:min,min,5.0,29,0.8333,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQbLBmnM,16,4,152.0,F:min,min,7.0,100,0.5435,0.7188,0.0,0,True,,TEST
hooktheory,dPoDQdZRmnM,16,4,132.6,C:maj,maj,0.0,56,0.6875,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQdkdmnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDQeQAmnM,8,4,122.2,F:maj,maj,7.0,28,0.8077,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQkeOmnM,8,4,159.2,B:maj,maj,1.0,46,0.8421,0.9048,0.0,0,True,,TRAIN
hooktheory,dPoDQleXmnM,24,4,,C:maj,maj,0.0,75,0.7981,0.907,0.0,0,True,,TRAIN
hooktheory,dPoDQnYZmnM,24,4,95.0,Db:min,min,11.0,70,0.7692,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQqJZmnM,8,4,164.7,E:maj,maj,8.0,48,0.6,0.3571,0.0,0,True,,TRAIN
hooktheory,dPoDQqLdmnM,28,3,175.3,C:maj,maj,0.0,53,0.8176,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQqjXmnM,8,4,,G:min,min,5.0,35,0.5593,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQwedmnM,10,4,124.9,C:maj,maj,0.0,63,0.7615,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQyRdmnM,7,4,187.9,A:maj,maj,3.0,28,0.8304,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDQzlRmnM,8,4,89.8,D:min,min,10.0,42,0.8427,0.8476,0.0,0,True,,TRAIN
hooktheory,dPoDR-kBgnM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,dPoDRB-dgnM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,dPoDRDJAgnM,8,6,218.2,Eb:maj,maj,9.0,13,0.925,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRDpRgnM,0,,,,,,0,,,0.0,0,False,meter_change,TRAIN
hooktheory,dPoDREaqgnM,16,4,170.0,C:min,min,0.0,40,0.6591,0.7719,0.0,0,True,,TRAIN
hooktheory,dPoDREyAgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDRGAXgnM,8,4,72.1,A:lydian,lydian,3.0,52,0.6364,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRGGlgnM,0,,,,,,0,,,0.0,0,False,no_melody,TRAIN
hooktheory,dPoDRGMqgnM,4,4,156.9,G:maj,maj,5.0,6,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRJqBgnM,8,4,83.9,A:min,min,3.0,5,1.0,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRKAdgnM,4,4,74.4,E:maj,maj,8.0,9,0.9286,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRKDBgnM,17,4,188.9,D:min,min,10.0,52,0.6949,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRKWqgnM,16,4,130.0,D:min,min,10.0,40,0.4038,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRKkqgnM,8,4,178.6,F:min,min,7.0,15,0.4,1.0,0.0,0,True,,TRAIN
hooktheory,dPoDRKyOgnM,8,4,142.5,Eb:min,min,9.0,32,1.0,1.0,0.0,0,True,,TRAIN
